pos_up,pos_side,tip_up,tip_side,full_up,full_side,bt_up,bt_side
0.033585812849520585,0.27429712881821566,0.026149707364866548,-0.008550328443894362,0.0,0.0,-0.008803253203505279,-0.0003652954926889329
-0.05858214569235043,0.4229258079956077,0.022510905412677973,-0.07053325353557471,0.0,0.0,-0.01650675321507858,0.017105334219184837
-0.020067273502370475,0.24659290559782993,0.026006353598374138,-0.03331617111577795,0.0,0.0,-0.038714832452550196,0.037077799436890546
0.024008825064803112,0.40295311187217503,-0.007955198902703662,0.014650656881736668,0.0,0.0,-0.0028101998794983415,0.01757979529092618
-0.04952643904505899,0.24959862697388652,-0.027657065256855462,-0.05354717502228422,0.0,0.0,-0.024728764563949342,-0.00331559410231122
-0.057540116903775154,0.2947329745515769,0.08433433835712681,0.006501488217713874,0.0,0.0,-0.02273011730210489,-0.015031780476788603
-0.1574859097949527,0.347792018637448,0.06119860319205961,-0.015643749134514454,0.0,0.0,-0.016479799521105676,0.0034163566493049663
-0.40609719839409353,0.3118972982756221,0.02174868775070249,-0.003992689443589728,0.0,0.0,-0.09581869806233201,0.025648468924148835
-0.17643705308940688,0.43636990361169103,0.02853267824134431,-0.022929136565216418,0.0,0.0,-0.06194229375917781,0.03211698722255221
-0.15688456774531706,0.33105777946585563,0.05446343075452986,0.003124970141807336,0.0,0.0,-0.052444050191970876,0.05523649841703811
-0.1311717889692559,0.2925402258048008,0.06322059680077055,-0.02726611602532998,0.0,0.0,-0.048968094798330974,0.020282128938167998
-0.26649854341128376,0.32126763649899404,0.017378627103492805,-0.00505924548262604,0.0,0.0,-0.046744152216114054,0.035086973310753264
-0.016418483444700427,0.21381236619733476,0.05185395281224148,-0.12264260121347416,0.0,0.0,-0.027742248291124483,0.014361878010134943
-0.21103332286807452,0.20769987804886741,0.08645169778990747,-0.012257080434308107,0.0,0.0,-0.03030805072948839,0.019064689656600922
-0.16659272284775156,0.34527524825000133,0.07323958191294272,0.007344586072935866,0.0,0.0,-0.042089115960756096,0.031037612310884866
-0.2542202623467584,0.07839509329379038,0.07823324112744501,0.03159467599601261,0.0,0.0,-0.011478519409798937,0.0220809240399525
-0.06676904718404897,0.3609981125822525,0.06906036126698945,-0.07091362600127954,0.0,0.0,-0.02285018653644677,0.019396423569277385
-0.0173076713973144,0.28024309989822477,0.04643527558512214,-0.07249173748478191,0.0,0.0,-0.023999187359003443,0.03952262255102962
-0.08571907450691213,0.33572627879759553,-0.006627457763688005,-0.05017122622180917,0.0,0.0,-0.0361406041022983,0.038476206210910496
