file,plate,thickness,diameter,tip_f,rest_full_f,pre_bt_f,plateau,peak_f,tilt_stab_range,tip_cv,full_cv,Tz_tip,Tz_full,tip_radial,full_radial,tip_tilt_rate,full_tilt_rate,anticipation_s,frac_remaining,depth_end_mm,tip_dur,full_dur
Bo10_P3_Force_20251205_B3.3.csv,3,4,3.3,44.92021088888888,52.38732346666667,39.9088175,63.709602000000004,63.709602000000004,23.45617820907689,0.19312118128560382,0.24339163683726667,-0.07906633333333334,-0.15827511428571425,9.141267339699475,9.706113480202543,8.159742730676241,0.7841436369500476,1.6946224669838124,32.84745644753518,4.301439120007481,0.8104453577882174,3.4965066413308215
Bo11_P3_Force_20251205_B3.3.csv,3,4,3.3,52.4477935,52.685117410256424,35.49007250000001,72.701269,72.701269,31.646420617172033,0.1713341907581535,0.2804722148718545,-0.054533874999999996,-0.11318575000000002,5.392734227025629,8.473838614716529,6.489489402055443,1.3776194384795124,3.040063444781813,56.09136463655074,3.924947491695516,0.7838252896213938,4.343601290392817
Bo12_P3_Force_20251205_B3.3.csv,3,4,3.3,52.694154093220334,68.46370834615385,52.66149297916667,76.08746099999999,76.08746099999999,33.6189797940963,0.20248183649548046,0.1931340028219252,-0.035368203389830516,-0.0812584606741573,7.325261848232933,10.621451924067504,5.995789705316838,3.563137368029488,0.2993056378157295,14.91195310585362,4.1430518739877655,1.2430411907961814,1.8638569912697225
Bo13_P3_Force_20251205_B3.3.csv,3,4,3.3,50.194839403508766,67.98211205555556,63.95394941666666,74.584221,74.584221,31.83035514303907,0.15061018027317064,0.08031435445472764,0.053688999999999994,-0.04426233333333333,10.080938742646852,10.92159968142745,5.31223635541601,4.687274547795739,0.055248804151188935,6.7081656315599725,3.8964117167586827,1.1860627387975025,2.398086137830189
Bo14_P3_Force_20251205_B3.3.csv,3,4,3.3,49.64720751315789,64.60913254929577,54.73788829166667,75.36652749999999,75.36652749999999,29.83863430461475,0.21975657188087383,0.17107075846863945,0.0018085263157894761,-0.0552573894736842,8.268362803116009,10.223330093187247,4.571765142127764,3.345807144306345,2.50549076495981,90.42353238710717,4.4371293125987785,0.8044958664838306,1.9990520328128207
Bo15_P3_Force_20251205_B3.3.csv,3,4,3.3,54.37830225423729,72.94018643333332,55.70299317391304,85.618489,85.618489,30.75788141631975,0.2510578408817199,0.17518922631262798,-0.01442125423728812,-0.1139544939759036,8.694330236612139,9.22154812695077,5.226319361233895,4.874028164261405,2.976557972488928,99.9419875631115,4.286502354667126,1.2291292219333894,1.7540495420079427
Bo16_P3_Force_20251205_B3.3.csv,3,4,3.3,45.193382945945935,62.90346742424242,48.121448208333334,66.650812,66.650812,29.855086169925883,0.15639311473443743,0.17540538353210747,0.0018428648648648662,-0.12367335555555557,6.7201568327546495,7.966258281111338,2.0792333456286958,2.4673688281229738,0.23530157097488758,17.24521344556642,3.9287353907390967,0.7605094166017827,1.8843398857939109
Bo17_P3_Force_20251205_B3.3.csv,3,4,3.3,39.4567801875,46.17777724074073,35.6190645,63.9171695,63.9171695,18.51207901124303,0.2432305691545191,0.3609178449098307,0.0979583125,-0.17690784375000002,9.88403535964217,10.104079272877009,2.779677854835812,3.3832565873616804,2.275413835027358,34.13384692873655,4.078797637123016,1.5297720435796194,3.176260077931367
Bo18_P3_Force_20251205_B3.3.csv,3,4,3.3,56.317064200000004,61.8693742,42.1866226,73.616037,73.616037,26.484368543121104,0.15786238938101776,0.21446796292699513,-0.021109500000000003,-0.1215694666666667,7.584904409010124,7.235731821596486,1.8007513345839308,5.150978626018894,1.926342399890041,71.70821020572023,3.6648531867409657,0.9894390741334123,1.4260984976830517
Bo19_P3_Force_20251205_B3.3.csv,3,4,3.3,51.772752833333335,64.76754335714286,36.55252539999999,75.1654685,75.1654685,32.05988234543548,0.16066601811757408,0.2925558156727749,-0.01538766666666667,-0.08359192105263158,6.6132831703977955,7.0331345417789395,4.586965332737719,2.9887217388693506,1.020131867568426,23.831518621078544,4.137500555497844,0.8536263851064714,1.8208592349694355
